text,emotion
Zycie ma w sobie wiecej niz tylko codziennosc.,kontemplujacy
To jak cudowna chwila!,szczesliwy
Sprobujmy to zrobic razem,neutralny
To cudowna okazja do swietowania!,szczesliwy
Zaskoczylo mnie to w najbardziej pozytywny sposob!,zaskoczony
Zajme sie tym pozniej,neutralny
Jestem pelen radosci i ekscytacji!,szczesliwy
To mnie wprost przytlacza. ,zdegustowany
Jestem pelen szczescia i spelnienia!,szczesliwy
Jestem pelen ekscytacji!,szczesliwy
Jestem pelen radosci!,szczesliwy
Znowu zawiodlem siebie i innych,zly
Za chwile to zalatwimy,neutralny
To po prostu zbyt trudne,zly
Zajmijmy sie tym za chwile,neutralny
To jak najlepsza decyzja w moim zyciu!,szczesliwy
Prosze o chwile cierpliwosci,neutralny
Nie moge tego wytrzymac!,przerazony
Zaraz cos wybuchnie!,przerazony
Nie potrafie zlapac oddechu,przerazony
Znowu wszystko mi sie wali.,smutny
To moze zajac chwile,neutralny
Potrzebuje chwile czasu,neutralny
Zdecydowanie nie spodziewalem sie czegos takiego,zdegustowany
To naprawde mnie frustruje!,zly
Nie potrafie sie pozbierac.,smutny
To po prostu nie do zniesienia. ,zdegustowany
To nie ma zadnego logicznego sensu,zdegustowany
Co za fantastyczne doswiadczenie!,szczesliwy
Patrze i odczuwam milosc do swiata.,kontemplujacy
Nie czuje sie zrozumiany przez nikogo.,smutny
Naprawde? Ale fajnie!,zaskoczony
Jestem pelen entuzjazmu!,szczesliwy
To cudowne uczucie!,szczesliwy
Znowu musze to poprawiac!,zly
To wyglada na totalna porazke. ,zdegustowany
Jestem pelen szczescia!,szczesliwy
Za chwile to sprawdzimy,neutralny
To jest niezrozumiale,zdegustowany
To uczucie zbliza sie jak fala,przerazony
Jestem pelen szczescia!,szczesliwy
To jest najlepsza wiadomosc!,zaskoczony
Zupelnie nie rozumiem tego,zdegustowany
Skontaktuje sie z odpowiednia osoba,neutralny
,smutny
Znowu wszystko sie rozwalilo,zly
W tej ciszy czuje pelna rownowage.,kontemplujacy
To jest absolutnie niestrawne,zdegustowany
To jest poza moim rozumieniem,przerazony
To po prostu nie do pomyslenia. ,zdegustowany
To absolutnie wyjatkowy moment!,szczesliwy
To przeroslo moje oczekiwania!,zaskoczony
Jestem zachwycony!,szczesliwy
Czuje sie jakbym tonal.,smutny
Co sie dzieje?!,przerazony
Jak mozna to tolerowac?,zdegustowany
Zaraz wybuchne ze strachu!,przerazony
To koszmar!,przerazony
To po prostu przeroslo moje najsmielsze oczekiwania!,zaskoczony
Zaraz przeanalizuje sytuacje,neutralny
Nie jestem w stanie tego zrozumiec,przerazony
Zajmijmy sie tym pozniej,neutralny
Jestem pelen entuzjazmu!,szczesliwy
To absolutna rewolucja!,zaskoczony
Jestem za stary na marzenia.,smutny
To jest nieakceptowalne,zdegustowany
Zawsze chcialem to poczuc!,szczesliwy
Zaraz to sprawdze,neutralny
Znowu stracilem nadzieje,zly
To jest naprawde szokujace. ,zdegustowany
To jest calkowicie nierzeczywiste,przerazony
Po prostu mam dosc tej sytuacji,zly
Znowu zaczynam wszystko od nowa,zly
To musze potwierdzic,neutralny
Zawsze chcialem to poczuc!,szczesliwy
Jestem pelen wdziecznosci za to wszystko!,szczesliwy
Nie potrafie znalezc w sobie sily,przerazony
Nie mam sily na nic.,smutny
Znowu wszystko sie sypie,zly
To po prostu mnie niszczy,zly
Po prostu nie mam juz sily na te walke!,zly
To jest kwintesencja spokoju.,kontemplujacy
Zaraz zajme sie tym,neutralny
Beznadziejne wykonanie,zdegustowany
Jestem zachwycony tym momentem!,szczesliwy
To miejsce napawa mnie spokojem.,kontemplujacy
Jestem pelen pozytywnych emocji i wdziecznosci!,szczesliwy
Chcialbym to sprawdzic,neutralny
Jestem pelen entuzjazmu!,szczesliwy
Jestem tak zmeczony.,smutny
To jak najlepszy wybor!,szczesliwy
Nic nie zmienia mojego stanu.,smutny
Po prostu spelnione marzenie!,szczesliwy
To jak cudowna chwila!,szczesliwy
Potrzebuje czasu na analize,neutralny
Zaraz sie cos wydarzy!,przerazony
Zaraz sie zalamie!,przerazony
Znowu czuje sie jakbym byl na dnie.,smutny
To jak cudowna podroz!,szczesliwy
Jestem pelen entuzjazmu!,szczesliwy
Jestem pelen radosci i spelnienia!,szczesliwy
To wszystko jest nie do przyjecia!,zly
Znowu czuje sie bezradny.,smutny
Trzeba poczekac na wyniki,neutralny
Zaraz mnie to pochlonie!,przerazony
To jest do rozwazenia,neutralny
Jestem pelen pozytywnych emocji!,szczesliwy
Nie dam rady z tym wszystkim!,przerazony
To jest dno,zdegustowany
Zaraz cos sprawdze,neutralny
Znowu nie moge tego zrozumiec,zly
Chwile kontemplacji pomagaja mi dostrzegac piekno w codziennych rzeczach.,kontemplujacy
Jestem pelen energii!,szczesliwy
Kazdy moment odpoczynku przynosi mi poczucie wewnetrznego spokoju.,kontemplujacy
Trzeba to dokladnie omowic,neutralny
To mnie po prostu denerwuje,zly
To absolutnie niesamowite! ,zaskoczony
Zaraz znikne z tego strachu!,przerazony
Stracilem poczucie celu.,smutny
Spokoj tej chwili staje sie czescia mojej wewnetrznej rownowagi.,kontemplujacy
Zaraz wybuchne ze strachu!,przerazony
To jest naprawde nie do przyjecia. ,zdegustowany
Zaraz przekaze informacje,neutralny
Czuje sie zupelnie bezradny.,smutny
To cudowne przezycie!,szczesliwy
Jestem w pelni szczesliwy!,szczesliwy
Zaraz wroce z odpowiedzia,neutralny
Zaraz zgine!,przerazony
Znowu zawiodlem,zly
Nie mam sily na nic.,smutny
Po prostu mnie to irytuje,zly
Zaraz wyjasnie,neutralny
Znowu wszystko mi sie rozpadlo,zly
Znowu musze przez to przejsc,zly
To jak cudowna przygoda!,szczesliwy
To mnie przerasta! ,zdegustowany
Za chwile to bedziemy mieli,neutralny
Co ja zrobilem?!,przerazony
Jestem pelen entuzjazmu i szczescia!,szczesliwy
To jest wiecej niz chwila odpoczynku.,kontemplujacy
Naprawde tak? Jestem zachwycony!,zaskoczony
Brak slow,zdegustowany
Jak mozna bylo to tak zrobic?,zdegustowany
Po prostu nie moge tego zaakceptowac. ,zdegustowany
Zajmijmy sie tym pozniej,neutralny
Chwila odpoczynku pomaga mi poczuc sie w pelni zharmonizowanym.,kontemplujacy
To jest absolutnie bez sensu,zly
To jak cudowna okazja!,szczesliwy
Znowu czuje sie jakbym byl sam z tym wszystkim.,smutny
Znowu czuje sie jakbym nic nie zrobil,zly
Nie wytrzymam tej presji!,zly
Jestem przerazony,przerazony
To wymaga przemyslenia,neutralny
Nie moge zniesc tej presji,przerazony
Zajmijmy sie tym zaraz,neutralny
Sprawdze to za chwile,neutralny
Jestem pelen optymizmu i radosci!,szczesliwy
To wyglada jak kompletna katastrofa. ,zdegustowany
To wykracza poza moje zrozumienie. ,zdegustowany
Nie moge zniesc tego widoku. ,zdegustowany
Jakie to wszystko jest pelne harmonii.,kontemplujacy
To jest dla mnie za trudne.,smutny
Jestem w pelni szczesliwy!,szczesliwy
Nie jestem w stanie tego strawic,zdegustowany
Jestem tak zadowolony!,szczesliwy
Chwila odpoczynku daje mi poczucie pelnej wewnetrznej harmonii.,kontemplujacy
To zdecydowanie wykracza poza jakiekolwiek zrozumienie. ,zdegustowany
Nie potrafie juz tego zniesc,przerazony
Znowu wszystko sie nie udalo,zly
Totalna ignorancja,zdegustowany
Potrzebuje jeszcze troche czasu,neutralny
Jak mozna zrobic cos takiego? ,zdegustowany
Nie potrafie sie podniesc.,smutny
Jestem pelen entuzjazmu!,szczesliwy
Potrzebuje wiecej informacji,neutralny
Znowu czuje sie jakbym nie mial sensu.,smutny
Zaraz cos sie stanie!,przerazony
Chwila odpoczynku wypelnia mnie poczuciem pelnej rownowagi.,kontemplujacy
Zaraz sprawdze szczegoly,neutralny
Chcialbym to zweryfikowac,neutralny
To kompletny brak odpowiedzialnosci,zdegustowany
Ta cisza daje mi glebokie poczucie relaksu.,kontemplujacy
Czuje sie jakbym byl w pulapce!,zly
Uczucie tej ciszy pozwala mi na pelne wyciszenie i relaks.,kontemplujacy
Caly ten projekt to farsa,zdegustowany
Znowu czuje sie jakbym byl w martwym punkcie.,smutny
Zajmuje sie tym po spotkaniu,neutralny
Znowu czuje sie jakbym stracil nadzieje na wszystko.,smutny
Brak podstawowego przygotowania,zdegustowany
Zajmujemy sie tym pozniej,neutralny
To jest haniebne,zdegustowany
Znowu wszystko zawiodlo,zly
To prawdziwe blogoslawienstwo!,szczesliwy
Czy ktos nad tym panuje?,zdegustowany
Znowu czuje sie zablokowany!,zly
Zaraz sprawdze szczegoly,neutralny
Jestem pelen zadowolenia!,szczesliwy
Patrze na to i czuje cieplo w sercu.,kontemplujacy
Co za wspaniala okazja!,szczesliwy
Jestem pelen entuzjazmu!,szczesliwy
Znowu musze przejsc przez to samo,zly
Jestem pelen szczescia!,szczesliwy
Nie potrafie znalezc zadnej odrobiny pocieszenia,przerazony
Jestem pelen radosci!,szczesliwy
Trzeba to sprawdzic pozniej,neutralny
To mnie calkowicie przytloczylo.,smutny
Znowu zawiodlem siebie.,smutny
Jestem pelen radosci!,szczesliwy
To wymaga sprawdzenia,neutralny
To jest jakis koszmar,zdegustowany
Nie da sie na to patrzec,zdegustowany
Chwila odpoczynku pozwala mi poczuc pelna harmonie w moim ciele i umysle.,kontemplujacy
Zajme sie tym pozniej,neutralny
Znowu wszystko mnie przeroslo.,smutny
Po prostu nie rozumiem,zdegustowany
Nie moge na to patrzec,zdegustowany
To uczucie blokuje kazde racjonalne myslenie,przerazony
Wszystko mi umyka.,smutny
Znowu zaczynam wszystko od zera,zly
To mnie paralizuje ze strachu,przerazony
To absolutnie cudowne!,szczesliwy
Nie mam nadziei na nic.,smutny
Znowu wszystko sie rozsypalo,zly
To po prostu nie dziala,zly
Zajme sie tym pozniej,neutralny
To cudowne uczucie!,szczesliwy
To jest prawdziwa niespodzianka! ,zaskoczony
To jak koszmar,przerazony
Kazdy oddech jest jak prezent od swiata.,kontemplujacy
Po prostu czuje sie zmeczony tym wszystkim.,zly
Za chwile to bedziemy mieli,neutralny
Jestem wstrzasniety,przerazony
Jestem pelen emocji!,szczesliwy
To jak najlepsza przygoda!,szczesliwy
Za moment podam odpowiedz,neutralny
Nie moge w to uwierzyc! ,zaskoczony
Chcialbym to rozwazyc,neutralny
Znowu stracilem wszystko,zly
Nie moge przestac sie trzasc,przerazony
Jestem przepelniony pozytywna energia!,szczesliwy
Jestem w calkowitym szoku,przerazony
Nie potrafie przestac o tym myslec.,smutny
Po prostu nie wytrzymam tej presji,zly
To wyglada na kompletne nieporozumienie. ,zdegustowany
Nie moge sie z tym pogodzic. ,zdegustowany
To jak idealny moment w zyciu!,szczesliwy
Po prostu czuje sie przygnebiony!,zly
To najpiekniejsza decyzja!,szczesliwy
Trzeba to rozwazyc,neutralny
To jest cudowne!,szczesliwy
Stracilem poczucie celu.,smutny
Jestem pelen nadziei!,szczesliwy
Po prostu kpina,zdegustowany
Z kazdym oddechem czuje sie pelen spokoju.,kontemplujacy
To bylo tragiczne,zdegustowany
Sprawdze szczegoly,neutralny
Z kazdym oddechem czuje sie spokojniejszy.,kontemplujacy
To jakis dowcip?,zdegustowany
Kazdy ptak spiewa swoja historie.,kontemplujacy
To jest po prostu niesamowite! ,zaskoczony
Prosze o chwile uwagi,neutralny
Za moment przygotuje odpowiedz,neutralny
To przechodzi ludzkie pojecie,zdegustowany
To naprawde daje do myslenia! ,zaskoczony
To uczucie jest jak walka z wlasnymi lekami,przerazony
To najlepszy dzien w moim zyciu!,szczesliwy
Zaraz zwariuje z tego wszystkiego!,przerazony
Jestem pelen pozytywnych emocji!,szczesliwy
Jestem pelen pozytywnych emocji!,szczesliwy
Zajmijmy sie tym teraz,neutralny
Trzeba to omowic,neutralny
Nie wytrzymam tego poziomu,zdegustowany
Znowu wszystko sie rozpada,zly
To uczucie jest jak zgubiona nadzieja,przerazony
Jestem juz zmeczony ta walka!,zly
Przestrzen wypelnia mnie uczuciem pelnej harmonii.,kontemplujacy
Jestem tym wszystkim totalnie przytloczony,zly
Spokoj tej chwili daje mi poczucie spokoju.,kontemplujacy
Potrzebuje chwile czasu,neutralny
To kompletny brak szacunku,zdegustowany
Nie wytrzymam tej presji!,zly
To przechodzi ludzkie pojecie,zdegustowany
Po prostu mnie to przerasta. ,zdegustowany
Jestem pelen emocji!,szczesliwy
To cos nadzwyczajnego!,zaskoczony
To prawdziwe szczescie!,szczesliwy
To uczucie otacza mnie jak nieprzenikniona mgla,przerazony
Jestem pelen wdziecznosci i milosci!,szczesliwy
Chwila odpoczynku wypelnia mnie poczuciem wewnetrznego spokoju.,kontemplujacy
Nie chce juz o tym slyszec,zdegustowany
Znowu nie mam juz nadziei,zly
Nie wytrzymam dluzej,zdegustowany
Jestem pelen radosci!,szczesliwy
Zajmijmy sie tym za chwile,neutralny
Zaraz sie tym zajme,neutralny
To jak najlepszy wybor!,szczesliwy
Jestem pelen szczescia i radosci!,szczesliwy
Jestem pelen pozytywnych wrazen!,szczesliwy
Po prostu czuje sie odrzucony,zly
To mnie naprawde zniechecilo. ,zdegustowany
Po prostu nie mam juz sil na to wszystko!,zly
Znowu wszystko sie wali.,zly
Nie mam juz nadziei.,smutny
Zaraz wroce,neutralny
To jest zaskoczenie najwyzszej klasy!,zaskoczony
Znowu wszystko jest przeciwko mnie,zly
To jest po prostu niewiarygodne. ,zdegustowany
To jak koszmar,zdegustowany
Nie mam nadziei na przyszlosc.,smutny
Nie mam sily na nic.,smutny
To mnie po prostu wykancza,zdegustowany
Zaraz dostane zawalu!,przerazony
To cudowna chwila pelna nadziei!,szczesliwy
Patrzenie na gory w oddali daje mi poczucie spokoju i harmonii.,kontemplujacy
To naprawde obrzydliwe,zdegustowany
Kazda sekunda ciszy daje mi poczucie glebokiej harmonii i spokoju.,kontemplujacy
Z kazda chwila czuje sie bardziej zrelaksowany.,kontemplujacy
Nie potrafie tego zrozumiec. ,zdegustowany
Jestem pelen nadziei!,szczesliwy
Zaraz sie tym zajme,neutralny
Rownowaga zagoscila w moim sercu.,kontemplujacy
Tragedia na kazdym kroku,zdegustowany
Zajmijmy sie tym za chwile,neutralny
To cudowna przygoda!,szczesliwy
To jest cos niewiarygodnego!,zaskoczony
Czuje sie jak w czarnej dziurze.,smutny
Nie potrafie poradzic sobie z tym stresem!,zly
To koszmar!,przerazony
Nie mam juz w sobie sily.,smutny
Nie wytrzymam dluzej,zly
Kazda minuta w tej chwili wypelnia mnie poczuciem rownowagi.,kontemplujacy
To absolutnie niesamowite!,szczesliwy
Zaraz przeanalizuje,neutralny
To jest dla mnie koszmar.,smutny
Nie potrafie sie usmiechac.,smutny
To po prostu katastrofa,zdegustowany
Za moment to sprawdzimy,neutralny
Co teraz bedzie?,przerazony
To mnie przytlacza psychicznie,przerazony
Nie mam juz na to sil,zly
Za chwile bedziemy wiedzieli,neutralny
To naprawde sie udalo? Niesamowite!,zaskoczony
Zaraz to sprawdze,neutralny
Znowu czuje sie jakbym stracil nadzieje na przyszlosc.,smutny
Po prostu nie potrafie tego wytrzymac,zly
To lepsze niz moglbym sobie wyobrazic!,zaskoczony
Jestem w pelni zadowolony!,szczesliwy
To miejsce jest uczta dla zmyslow.,kontemplujacy
Zajmuje sie tym po konsultacji,neutralny
To jest niewiarygodne,przerazony
Nie jestem w stanie tego przetrawic,przerazony
Po co to wszystko?,zly
Zaskoczylo mnie to na maksa!,zaskoczony
Znowu wszystko na marne,zly
Wszystko wydaje sie zbyt trudne.,smutny
To uczucie nie ma konca,przerazony
Jestem wkurzony do granic mozliwosci!,zly
Zaraz wybuchne ze strachu!,przerazony
To mnie doprowadza do szalu!,zly
Zaraz wybuchne ze strachu!,przerazony
To jak cudowna przygoda!,szczesliwy
Trzeba to dokladniej przeanalizowac,neutralny
To wyglada na kompletna katastrofe,zdegustowany
Znowu musze to wszystko naprawiac,zly
Zaraz wybuchne!,przerazony
Chwila spokoju pomaga mi poczuc sie w pelni obecnym w moim ciele.,kontemplujacy
Nie mam sily na takie cos. ,zdegustowany
To wyjatkowy dar!,szczesliwy
To uczucie zjada mnie od srodka,przerazony
Nie mam nadziei na przyszlosc.,smutny
Brak profesjonalizmu az razi,zdegustowany
To jak wspaniala podroz!,szczesliwy
Zdecydowanie nie tego sie spodziewalem,zdegustowany
Nie moge w to uwierzyc,zdegustowany
Kazda sekunda tej ciszy przynosi mi poczucie glebokiego spokoju.,kontemplujacy
Nie rozumiem tej decyzji,zdegustowany
To jak cudowna podroz!,szczesliwy
Czuje sie jak w pulapce.,smutny
Zaraz bede krzyczec ze strachu!,przerazony
Jakie to wszystko jest zywe i piekne.,kontemplujacy
Jestem zrozpaczony.,smutny
Po prostu nie moge zniesc tej sytuacji,zly
To jest wybitnie zniechecajace,zdegustowany
Nie ma sie czym martwic,neutralny
Nie moge tego juz dluzej znosic,zly
Zglosze to po konsultacji,neutralny
Nie potrafie tego zrozumiec. ,zdegustowany
Ta cisza ma w sobie tyle mocy.,kontemplujacy
Cisza tej chwili pozwala mi dostrzegac piekno w najmniejszych detalach.,kontemplujacy
Czuje sie pelen smutku.,smutny
Potrzebuje chwili na weryfikacje,neutralny
Brak profesjonalizmu,zdegustowany
Nie do zniesienia,zdegustowany
To uczucie wypelnia mnie lekiem,przerazony
Znowu czuje sie jakbym stal w martwym punkcie.,smutny
Odczuwam pelny relaks w kazdej komorce ciala.,kontemplujacy
To jak wspaniala chwila!,szczesliwy
To idealny dzien!,szczesliwy
To wyglada na pelna katastrofe. ,zdegustowany
To sie po prostu nie miesci w glowie!,zaskoczony
To jak cudowna przygoda!,szczesliwy
Skontaktuje sie z zespolem,neutralny
To nie ma konca,zly
Sprawdze szczegoly pozniej,neutralny
To bylo kompletnie niepotrzebne,zdegustowany
To jest po prostu nie do przyjecia. ,zdegustowany
To rozwiazemy pozniej,neutralny
To cudowne chwile!,szczesliwy
Znowu wszystko na marne,zly
To nie jest do przyjecia. ,zdegustowany
Zaraz cos strasznego sie wydarzy!,przerazony
To miejsce jest jak powrot do natury.,kontemplujacy
To chyba jakas kpina,zdegustowany
Brak profesjonalizmu,zdegustowany
To jak cud!,szczesliwy
Zajmuje sie tym pozniej,neutralny
Nie moge zniesc tej niepewnosci,przerazony
Znowu musze to tolerowac?,zly
Jestem po prostu wyczerpany!,zly
Jestem pelen entuzjazmu i energii!,szczesliwy
Zaraz przeanalizuje,neutralny
To cudowne chwile!,szczesliwy
To jest jak z innej rzeczywistosci!,zaskoczony
Prosze,neutralny
Jak mozna zignorowac wszystkie te sygnaly i dopuscic do takiego chaosu? ,zdegustowany
Skontaktuje sie z odpowiednimi osobami,neutralny
To jak cudowna przygoda!,szczesliwy
To wyglada jak scena z koszmaru,przerazony
Nie moge tego zniesc,zdegustowany
Po prostu czuje sie przygnebiony.,zly
Przestrzen wokol mnie wypelnia mnie spokojem i pelnym zrozumieniem.,kontemplujacy
Stracilem wiare.,smutny
Za chwile to zalatwimy,neutralny
To uczucie zamienia moje mysli w chaos,przerazony
Po prostu czuje sie bezsilny,zly
Znowu musze przez to przejsc,zly
Kazda chwila tej ciszy wypelnia mnie poczuciem glebokiej rownowagi.,kontemplujacy
Znowu czuje sie jakby caly swiat byl przeciwko mnie.,smutny
Jak piekne jest zycie w swoim chaosie.,kontemplujacy
To jak najlepszy dzien!,szczesliwy
Zaraz to zalatwie,neutralny
Znowu wszystko sie zepsulo,zly
Nic nie daje mi poczucia spelnienia.,smutny
To wyglada jak katastrofa. ,zdegustowany
Czuje sie blizej sam siebie.,kontemplujacy
Skontaktuje sie z kims w tej sprawie,neutralny
Prosze o chwile cierpliwosci,neutralny
Czuje sie zupelnie bezradny,przerazony
Nie mam nadziei na przyszlosc.,smutny
To najlepszy moment w moim zyciu!,szczesliwy
To jest zbyt wiele na raz,przerazony
Zaskoczylo mnie to do granic mozliwosci!,zaskoczony
Znowu to wszystko sie sypie,zly
Nie moge tego juz zniesc,zly
Spokoj tej chwili wypelnia moja dusze.,kontemplujacy
Chwila odpoczynku daje mi poczucie pelnej harmonii w ciele i umysle.,kontemplujacy
Znowu wszystko mi sie zawalilo,zly
Chcialbym to sprawdzic,neutralny
To jest koszmar na jawie,przerazony
To wyglada jak cos zupelnie nowego! ,zaskoczony
Co sie dzieje?!,przerazony
Musze poczekac na odpowiedz,neutralny
Nic mi nie wychodzi.,smutny
Nie moge sie nadziwic!,zaskoczony
Jestem pelen entuzjazmu!,szczesliwy
Znowu czuje sie jakbym nie mial nikogo.,smutny
Zaraz wybuchne!,przerazony
Jestem pelen energii!,szczesliwy
Takiego zwrotu akcji sie nie spodziewalem! ,zaskoczony
To naprawde cos niespotykanego!,zaskoczony
To przeraza mnie do glebi,przerazony
Nie moge tego pojac,przerazony
Nie potrafie znalezc sensu w tym wszystkim.,smutny
Znowu mnie zawiodles,zly
Po prostu cudowne!,szczesliwy
Chwile spokoju pomagaja mi spojrzec na zycie z szerszej perspektywy.,kontemplujacy
To absolutnie fantastyczne!,szczesliwy
Spokoj tej chwili daje mi przestrzen na pelne odprezenie.,kontemplujacy
Zycie jest pelne niespodzianek.,kontemplujacy
Po prostu czuje sie wyczerpany!,zly
Jestem pelen zadowolenia!,szczesliwy
Skontaktuje sie z kims odpowiedzialnym,neutralny
Znowu czuje sie jakbym nie mial sensu.,smutny
To wymaga dodatkowej weryfikacji,neutralny
